paper_id,pmid,title,abstract,journal,publication_date,authors,authors_str,num_authors,doi,mesh_terms,has_abstract,abstract_length,specialty,collection_date
36456201,36456201,"Academic Neurology and the COVID-19 Pandemic: Resilience, Hope, and Solutions.","The SARS-CoV-2 (COVID-19) viral pandemic dramatically affected human health, health care delivery, health care workers, and health care research worldwide. The field of academic neurology was no exception. In this 2022 Presidential Plenary, we discuss the challenges faced by neurologists and neuroscientists professionally and personally. We review the threats posed by the pandemic to neuroscience research activities, materials, productivity, and funding. We then discuss the impact of the pandemic on clinical trials for neurologic diseases. Restrictions to patient enrolment due to limited in-person access to laboratory testing, imaging, and study visits led to delay in both clinical trial enrolment and study completion but also to innovative new means to engage clinical trial participants remotely and to strategies to critically appraise the frequency and design of trial-related patient evaluations. Clinical care was also challenged by initial pandemic prioritization of urgent visit and inpatient care and the rapid pivot to telehealth for most other neurology care encounters. Front-line neurology care teams faced their fears of infection, with the first few months of the pandemic being characterized by uncertainty, inconsistent national health care strategies, limited personal protective equipment, and an alarming rate of human illness and death caused by COVID-19. The personal and societal toll of the pandemic is incalculable. Across research and clinical neurology providers, women and particularly those with young families juggled the impossible balance of career and family care as schools closed and children required home-based education. Shining through this dark time are lessons that should shape a brighter future for our field. We are resilient, and the advances in neuroscience and neurology care continue to advance improved neurologic outcomes. The National Institutes of Health devised multiple support strategies for researchers to help bridge the pandemic. Telehealth, clinical trial designs that are more participant-centric with remote monitoring, and flexible work schedules are strategies to rebalance overworked lives and improve our engagement with our patients. As we re-emerge, we have the chance to reframe our field.",Neurology,2023-Feb-28,"['Schor NF', 'Cudkowicz ME', 'Banwell B']","Schor NF, Cudkowicz ME, Banwell B",3,10.1212/WNL.0000000000201571,"['Child', 'Humans', 'Female', 'COVID-19', 'SARS-CoV-2', 'Pandemics', 'Neurology', 'Delivery of Health Care']",True,2267,neurology,2026-04-22
38773718,38773718,Education and training in neurology: developments and future challenges.,"Training and education is essential for best practice medicine and is especially important in a rapidly evolving field such as neurology. Due to improved imaging techniques and laboratory testing, there is a better understanding of the pathophysiology of diseases. As a result more treatments have become available. The most important developments in neurology over the last two decades and their effect on training and education are described. In addition, how future training should be aware of the challenges ahead of us is described. This is a narrative review describing developments and challenges based on personal experience and the literature. Due to major developments in radiological and immunological testing, major changes have been seen in different subspecialties of neurology, including but not limited to, the treatment of ischaemic stroke, the development of new entities in the field of demyelinating diseases and auto-immune encephalitis, and diffuse glioma. These developments challenge the education and training in neurology with, ahead of us, technological developments, an aging population, and potentially more superspecialization. Although there are differences in the training curricula between European countries, the developments and future challenges within the field of neurology are very similar. In the development of future curricula it is important to face these developments and challenges and to adapt to them.",European journal of neurology,2024-Nov,"['van der Meulen M', 'Wijnenga MMJ']","van der Meulen M, Wijnenga MMJ",2,10.1111/ene.16332,"['Humans', 'Neurology', 'Curriculum']",True,1448,neurology,2026-04-22
32878965,32878965,Improving liaison neurology services.,"Liaison neurology (consulting with inpatient ward referrals) is the main way that most patients admitted with neurological disease will access neurology services. Most liaison neurology services are responsive, seeing referrals on request, but they also can be proactive, with a regular neurology presence in the acute medical unit. Fewer than half of hospitals in England have electronic systems, yet these can facilitate the process-allowing electronic responses to advise on investigations before seeing the patient, and arranging follow-up after-as well as prioritising referrals and documenting the process. In this time of COVID-19, there are additional benefits in providing prompt remote advice. Improving the way liaison neurology is delivered can improve patient outcomes and save money by shortening admissions. This hidden work of the neurologists needs to be recorded and recognised.",Practical neurology,2020-Dec,['Fuller GN'],Fuller GN,1,10.1136/practneurol-2020-002655,"['COVID-19', 'Humans', 'Inpatients', 'Nervous System Diseases', 'Neurologists', 'Neurology', 'Referral and Consultation']",True,896,neurology,2026-04-22
34121650,34121650,Prelude-Neurology and Neurosurgery at McGill University 1894-1928.,"This paper reviews the history of neurology and neurosurgery at McGill University from their origins within the Departments of Medicine and of Surgery at the Royal Victoria Hospital in 1894, to the creation of an autonomous Department of Neurology and Neurosurgery in 1928 at the Montreal Neurological Institute. The argument is made that the collaboration of James Stewart and James Bell and of Colin Russel and Edward Archibald in the diagnosis and treatment of neurological patients created an institutional culture that favored the integration of neurology, neurosurgery, and allied disciplines within a departmental structure and the creation of the Montreal Neurological Institute.",The Canadian journal of neurological sciences. Le journal canadien des sciences neurologiques,2022-May,['Leblanc R'],Leblanc R,1,10.1017/cjn.2021.132,"['Academies and Institutes', 'History, 20th Century', 'Humans', 'Neurology', 'Neurosurgery', 'Neurosurgical Procedures', 'Universities']",True,687,neurology,2026-04-22
38367646,38367646,The synergy of neurology and music.,,The Lancet. Neurology,2024-Mar,['Morgan J'],Morgan J,1,10.1016/S1474-4422(24)00045-0,"['Humans', 'Music', 'Neurology', 'Music Therapy']",False,0,neurology,2026-04-22
38165380,38165380,Emerging Subspecialties in Neurology: Women's Neurology.,"The influence of sex and gender on neurologic disease has become increasingly recognized in science and medicine. This is evident across a woman's lifespan especially during periods of hormonal transitions. Leaders in neurology have advocated for the importance of sex and gender-enriched clinical care, education, and research. The scope of women's neurology spans across a woman's life including puberty, adolescence, peripartum care, menopause, and aging. Women's neurology is a new subspecialty that aligns with a specific patient population and intersects with established neurology subspecialties and other specialties such as obstetrics, maternal fetal medicine, endocrinology, and psychiatry. Its establishment and collaboration with existing and emerging fields enables a more comprehensive approach to neurologic illness through the lens of sex and gender. Women's neurology is rapidly evolving through increased focus at academic centers, including expanded women's neurology curricula, dedicated women's neurology fellowship programs, improved understanding of sex and gender issues in neurosciences, and expansion of therapeutic options. Herein, we describe the history of the women's neurology field, emerging need for women's neurology specialists, information about training and career opportunities, and future directions.",Neurology,2024-Jan-09,"['Thornton HF', 'LaHue SC', 'Bove R', 'Waters J', ""O'Neal MA"", 'Bui E']","Thornton HF, LaHue SC, Bove R, Waters J, O'Neal MA, Bui E",6,10.1212/WNL.0000000000208009,"['Adolescent', 'Pregnancy', 'Male', 'Humans', 'Female', 'Neurology', 'Medicine', 'Neurosciences', 'Educational Status', 'Aging']",True,1339,neurology,2026-04-22
37030968,37030968,Challenges Training Women in Neurology.,The challenges that current women neurologists in training face remain similar to a certain extent to those experienced by their women neurologists' mentors. The key challenge that often coincides with residency or fellowship is childbearing. This has the potential to prolong training time and delaying graduation. Women neurologists in training face additional challenges of juggling between family responsibilities--as caregivers--and professional roles.,Neurologic clinics,2023-May,"['Rouse S', 'Raedy A', 'Khan F']","Rouse S, Raedy A, Khan F",3,10.1016/j.ncl.2022.12.003,"['Humans', 'Female', 'Neurology', 'Neurologists', 'Internship and Residency']",True,457,neurology,2026-04-22
39657848,39657848,Precision neurology.,"Over the past several decades, high-resolution brain imaging, blood and cerebrospinal fluid analyses, and other advanced technologies have changed diagnosis from an exercise depending primarily on the history and physical examination to a computer- and online resource-aided process that relies on larger and larger quantities of data. In addition, randomized controlled trials (RCT) at a population level have led to many new drugs and devices to treat neurological disease, including disease-modifying therapies. We are now at a crossroads. Combinatorially profound increases in data about individuals has led to an alternative to population-based RCTs. Genotyping and comprehensive ""deep"" phenotyping can sort individuals into smaller groups, enabling precise medical decisions at a personal level. In neurology, precision medicine that includes prediction, prevention and personalization requires that genomic and phenomic information further incorporate imaging and behavioral data. In this article, we review the genomic, phenomic, and computational aspects of precision medicine for neurology. After defining biological markers, we discuss some applications of these ""-omic"" and neuroimaging measures, and then outline the role of computation and ultimately brain simulation. We conclude the article with a discussion of the relation between precision medicine and value-based care.",Ageing research reviews,2025-Feb,['Small SL'],Small SL,1,10.1016/j.arr.2024.102632,"['Humans', 'Precision Medicine', 'Neurology', 'Nervous System Diseases', 'Neuroimaging', 'Genomics']",True,1389,neurology,2026-04-22
35574974,35574974,Palliative Care and Neurology Needs in Patients With and Without COVID-19.,"The COVID-19 pandemic led to increased neurology and palliative care needs. We compare the characteristics of COVID-19 positive vs negative patients who received consultation by neurology and palliative care services during the 2020 COVID-19 surge in New York City to see how the groups differ in their consultation needs and to identify opportunities to improve care. This retrospective analysis was performed within a multi-center hospital system in New York City, USA over a 2-month period (15 March to 15 May, 2020) which represented the peak of the first COVID-19 wave. Hospitalized patients who received a consultation from neurology and palliative care services were included. The patients were classified according to COVID-19 status (positive or negative based on PCR testing). Data abstracted from chart review included demographic data, details of neurology and palliative care consultations, duration of admission, ICU admission, intubation, code status, and death. The study included 70 patients who tested positive for COVID-19 and 39 patients who tested negative for a total of 109 patients. Compared to the patients who tested negative for COVID-19, the patients who tested positive for COVID-19 were more likely to have palliative care consultation for management of goals of care (70 [100%] vs 33 [84.6%], P = .003) and less likely for management of symptoms (2 [2.9%] vs 7 [17.9%], P = .02). The findings emphasize the need for collaboration between palliative care and neurology, which was heightened during the COVID-19 pandemic. There was a particular need for communication surrounding goals of care.",The American journal of hospice & palliative care,2023-Feb,"['Ng M', 'Crooms RC', 'Ankuda C']","Ng M, Crooms RC, Ankuda C",3,10.1177/10499091221102554,"['Humans', 'Palliative Care', 'COVID-19', 'Retrospective Studies', 'Pandemics', 'Neurology']",True,1623,neurology,2026-04-22
39074673,39074673,"On the common of descent of neurology, psychiatry and anthropology.","It is little appreciated not only how closely linked are the disciplines of neurology, psychiatry, and anthropology but even more so the degree to which they share a ""common ancestry"". This paper briefly reviews the definition and historical origins of each area of study to then begin to illustrate how their ""genealogies"" overlap. This illustration is by way of a sampling of the many key figures who contributed to the rise of not just neurology, psychiatry or anthropology but of all three disciplines. That is, a selective review is undertaken of paragons whose careers bridged medicine, neuropsychiatry, and anthropology. A sampling from among the dozens who have made major contributions to spanning these disciplines illuminates the significant extent of their co-mingled intellectual ancestry. This series is akin to a data table of necessarily concise biographical vignettes - past scholars with some or full medical training who also advanced both anthropology and neuropsychiatry as these disciplines grew into intellectual maturity. Each is, in a sense, a data point that bolsters the overarching thesis that the intellectual history of these disciplines have shared ancestry. Thus, even this preliminary and topical survey of a few past ""exemplars"" underscores the importance of this unique intellectual siblingship. Moreover, there is now a profusion of living scholars who add fulsomely to what might be deemed this 'trilateral marriage' of anthropology, psychiatry, and neurology. A compilation of more contemporary contributors is well worthy of a future review that expands from this first consideration. This initial work is meant to engender more robust scholarship that better elucidates and, thereby, enriches and enlivens further work while also uncovering new avenues of deeper insight, notably as to the ""conceptual and heuristic progression"" of evolutionary neurosciences with respect to the normative and pathologic.",Neuroscience and biobehavioral reviews,2024-Nov,['Wilson DR'],Wilson DR,1,10.1016/j.neubiorev.2024.105827,"['Humans', 'Anthropology', 'History, 18th Century', 'History, 19th Century', 'History, 20th Century', 'Neurology', 'Psychiatry', 'History, 16th Century', 'History, 17th Century']",True,1944,neurology,2026-04-22
37062176,37062176,The Intersectoral Global Action Plan (IGAP): A unique opportunity for neurology across the globe.,"The World Health Assembly (WHA) approved the Intersectoral Global Action Plan (IGAP) in 2022. This ambitious project, formally called the Intersectoral Global Action Plan for Epilepsy and Other Neurological Disorders, is a 10-year plan to enhance neurology implementation worldwide and to raise the status of brain health and neurology services for patients with neurological diseases. The IGAP has 5 important components: relation with policy makers, therapy, prophylaxis, research, and public health. The implementation of IGAP is a challenge, not only for the specialty of neurology but for the whole neurological community, encompassing patients, carers, healthcare providers, and the public. The lack of a unified definition of neurology and the great variety of health systems, as well as the dependency on socioeconomic status, will necessitate custom-made solutions in all regions.",Journal of the neurological sciences,2023-Jun-15,"['Grisold W', 'Freedman M', 'Gouider R', 'Guekht A', 'Lewis S', 'Medina M', 'Meshram C', 'Rouleau G', 'Stark R']","Grisold W, Freedman M, Gouider R, Guekht A, Lewis S, Medina M, Meshram C, Rouleau G, Stark R",9,10.1016/j.jns.2023.120645,"['Humans', 'Neurology', 'Global Health', 'Epilepsy']",True,889,neurology,2026-04-22
36112132,36112132,"<i>Brain Connectivity</i>: <i>A Journal of Clinical Neurology, Neuroscience, and Neuroimaging</i> Advancing the Field of Neurology.",,Brain connectivity,2022-Sep,['Edison P'],Edison P,1,10.1089/brain.2022.29039.editorial,"['Brain', 'Humans', 'Neuroimaging', 'Neurology', 'Neurosciences']",False,0,neurology,2026-04-22
36064285,36064285,"Headache: what to ask, how to examine, and what scales to use. Recommendations of the Spanish society of neurology's headache study group.","INTRODUCCIóN: La cefalea es el motivo de consulta neurológico más prevalente en los distintos niveles asistenciales, donde la anamnesis y exploración son primordiales para realizar un diagnóstico y tratamiento adecuados. Con la intención de unificar la atención de esta patología, el Grupo de Estudio de Cefalea de la Sociedad Española de Neurología (GECSEN) ha decidido elaborar unas recomendaciones consensuadas para mejorar y garantizar una adecuada asistencia en Atención Primaria, Urgencias y Neurología. METODOLOGíA: El documento es práctico, sigue el orden de la dinámica de actuación durante una consulta: anamnesis, escalas que cuantifican el impacto y la discapacidad y exploración. Además, finaliza con pautas para realizar un seguimiento adecuado y un manejo de las expectativas del paciente con el tratamiento pautado. CONCLUSIONES: Esperamos ofrecer una herramienta que mejore la atención al paciente con cefalea para garantizar una asistencia adecuada y homogénea a nivel nacional.",Neurologia,2022-Sep,"['Gago-Veiga AB', 'Camiña Muñiz J', 'García-Azorín D', 'González-Quintanilla V', 'Ordás CM', 'Torres-Ferrus M', 'Santos-Lasaosa S', 'Viguera-Romero J', 'Pozo-Rosich P']","Gago-Veiga AB, Camiña Muñiz J, García-Azorín D, González-Quintanilla V, Ordás CM, Torres-Ferrus M, Santos-Lasaosa S, Viguera-Romero J, Pozo-Rosich P",9,10.1016/j.nrleng.2018.12.016,"['Headache', 'Humans', 'Neurology']",True,996,neurology,2026-04-22
34215392,34215392,Evidence-Based Protocols in Child Neurology.,"Medical care has become more complex as the scientific method has expanded medical knowledge. Medicine is also now practiced across different medical systems of varying complexity, and creating standard treatment guidelines is one way of establishing uniform treatment across these systems. The creation of guidelines ensures the delivery of quality medical care and improved patient outcomes. Evidence-based medicine is the application of scientific research to produce these treatment guidelines. This article shall focus on the current treatment guidelines used for inpatient pediatric neurology.",Neurologic clinics,2021-Aug,"['Riviello JJ', 'Erklauer J']","Riviello JJ, Erklauer J",2,10.1016/j.ncl.2021.04.008,"['Child', 'Clinical Protocols', 'Evidence-Based Medicine', 'Humans', 'Inpatients', 'Neurology', 'Quality of Health Care']",True,599,neurology,2026-04-22
37539690,37539690,Assessment of Neurology Residency Program Websites across North America during COVID-19.,"With virtual interviews for residency applications, residency program websites have become increasingly important resources for applicants. We evaluated the comprehensiveness of US and Canadian neurology residency program website, comparing this to published rankings of the best neurology and neurosurgery hospitals (for US programs) and number of residency positions (for US and Canadian programs). US program websites were found to be largely more comprehensive than Canadian websites, more extensive websites were associated with better program rankings and fewer residency seats in the US, and US regional differences in comprehensiveness were present. We recommend standardized guidelines to increase website comprehensiveness across programs.",The Canadian journal of neurological sciences. Le journal canadien des sciences neurologiques,2024-May,"['Tsai CC', 'Wen W', 'Tao B', 'Chen T', 'Marzoughi S', 'Khan MT', 'Khosa F']","Tsai CC, Wen W, Tao B, Chen T, Marzoughi S, Khan MT, Khosa F",7,10.1017/cjn.2023.266,"['Internship and Residency', 'Humans', 'Neurology', 'COVID-19', 'Internet', 'Canada', 'North America', 'United States', 'SARS-CoV-2']",True,749,neurology,2026-04-22
38320220,38320220,The Auxiliary to the American Academy of Neurology.,"The American Academy of Neurology (AAN) was founded in 1948, and the Women's Auxiliary to the AAN was founded shortly thereafter. We reviewed historical archives of the AAN and Women's Auxiliary and interviewed past Auxiliary leaders to understand the perception and roles of neurologists' spouses. The Women's Auxiliary to the AAN was originally formed for the wives of neurologist Academy members with the intention of facilitating social and intragroup relationships. The first leaders and members of the organization included some of the spouses of the original Academy founders. With the original scope to provide socialization while the men were at meetings, the male neurologists initially planned much of the Auxiliary's activities. Over time, the Auxiliary's activities shifted and became women-led; engagement in community outreach grew, subcommittees expanded, and the group engaged in supporting the AAN in achieving its goals of improving neurology education and research. The change paralleled the women's movement with educational topics during the Auxiliary's meetings evolving from topics on homemaking to business and understanding neurologic diseases. The Auxiliary was intertwined with the Academy and initiated the S. Weir Mitchell Award and the Founders Award of the AAN in 1955 and 1994 to encourage basic and clinical research in neurology, respectively. In 1982, the Auxiliary requested increased involvement in the scientific programs at the annual meetings. Reflecting societal change, the name was changed to the ""Auxiliary to the AAN"" in the 1970s, and in the mid-1990s to the ""Alliance to the AAN"" to accommodate the increasing number of male partners of neurologists. Based on interviews, the Auxiliary provided engagement, empowerment, and connection between women. The Auxiliary's activities tapered in the late 1990s, in part due to changes in women's occupations, and to the rise of women's membership and leadership within the Academy.",Neurology,2024-Mar-12,"['Badihian N', 'Christy AL', 'Boes CJ', 'Gutmann L', 'Coon EA']","Badihian N, Christy AL, Boes CJ, Gutmann L, Coon EA",5,10.1212/WNL.0000000000209142,"['Humans', 'Male', 'Female', 'United States', 'Societies, Medical', 'Neurology', 'Neurologists', 'Nervous System Diseases', 'Academies and Institutes']",True,1971,neurology,2026-04-22
